0.048658,-0.00304395,0,0,0,-0.0208352,0.999783
0.05076,-0.00313182,0,0,0,-0.0209419,0.999781
0.0527958,-0.00321708,0,0,0,-0.0209099,0.999781
0.0568496,-0.00338691,0,0,0,-0.0209632,0.99978
0.0568496,-0.00338691,0,0,0,-0.0209632,0.99978
0.0610474,-0.00356301,0,0,0,-0.0209312,0.999781
0.0630953,-0.00364882,0,0,0,-0.0209419,0.999781
0.0650832,-0.00373198,0,0,0,-0.0208672,0.999782
0.0726502,-0.00404848,0,0,0,-0.0208672,0.999782
0.0726502,-0.00404848,0,0,0,-0.0208672,0.999782
0.0862228,-0.00461419,0,0,0,-0.0206325,0.999787
0.104378,-0.00536301,0,0,0,-0.0206005,0.999788
0.113333,-0.00572943,0,0,0,-0.0203339,0.999793
0.117903,-0.00591527,0,0,0,-0.0203019,0.999794
0.136401,-0.00666132,0,0,0,-0.0200459,0.999799
0.141062,-0.00684808,0,0,0,-0.0200032,0.9998
0.145837,-0.00703968,0,0,0,-0.0200992,0.999798
0.15502,-0.00740871,0,0,0,-0.0200245,0.999799
0.164203,-0.00777433,0,0,0,-0.0196939,0.999806
0.168912,-0.0079598,0,0,0,-0.0196725,0.999806
0.182798,-0.00850358,0,0,0,-0.0193738,0.999812
0.196781,-0.00904389,0,0,0,-0.0192245,0.999815
0.201394,-0.00922115,0,0,0,-0.0191818,0.999816
0.206223,-0.00940621,0,0,0,-0.0191178,0.999817
0.215479,-0.00976025,0,0,0,-0.0191285,0.999817
0.220122,-0.00993773,0,0,0,-0.0190752,0.999818
0.224741,-0.0101139,0,0,0,-0.0190432,0.999819
0.224741,-0.0101139,0,0,0,-0.0190432,0.999819
0.238736,-0.0106477,0,0,0,-0.0190005,0.999819
0.257482,-0.011357,0,0,0,-0.0189045,0.999821
0.276054,-0.0120617,0,0,0,-0.0190752,0.999818
0.285352,-0.0124185,0,0,0,-0.0192245,0.999815
0.290073,-0.0126002,0,0,0,-0.0192245,0.999815
0.29483,-0.0127827,0,0,0,-0.0191178,0.999817
0.31381,-0.0135117,0,0,0,-0.0191178,0.999817
0.31381,-0.0135117,0,0,0,-0.0191178,0.999817
0.332844,-0.0142407,0,0,0,-0.0191925,0.999816
0.342262,-0.0146026,0,0,0,-0.0191072,0.999817
0.346989,-0.0147829,0,0,0,-0.0190112,0.999819
0.356281,-0.0151364,0,0,0,-0.0190005,0.999819
0.365754,-0.0154969,0,0,0,-0.0189685,0.99982
0.375106,-0.0158506,0,0,0,-0.0188085,0.999823
0.379725,-0.0160245,0,0,0,-0.0188191,0.999823
0.384434,-0.0162016,0,0,0,-0.0187765,0.999824
0.39396,-0.0165619,0,0,0,-0.0189685,0.99982
0.398717,-0.0167423,0,0,0,-0.0189258,0.999821
0.408304,-0.0171018,0,0,0,-0.0186058,0.999827
0.42239,-0.0176206,0,0,0,-0.0182538,0.999833
0.436464,-0.0181328,0,0,0,-0.0181151,0.999836
0.441269,-0.0183062,0,0,0,-0.0179658,0.999839
0.455325,-0.0188063,0,0,0,-0.0176244,0.999845
0.460131,-0.0189754,0,0,0,-0.0175604,0.999846
0.464931,-0.0191432,0,0,0,-0.017379,0.999849
0.464931,-0.0191432,0,0,0,-0.017379,0.999849
0.469664,-0.0193071,0,0,0,-0.0172297,0.999852
0.47921,-0.0196336,0,0,0,-0.0170271,0.999855
0.47921,-0.0196336,0,0,0,-0.0170271,0.999855
0.488834,-0.0199616,0,0,0,-0.0169844,0.999856
0.493688,-0.0201259,0,0,0,-0.0168563,0.999858
0.508328,-0.0206164,0,0,0,-0.0167177,0.99986
0.508328,-0.0206164,0,0,0,-0.0167177,0.99986
0.523334,-0.0211164,0,0,0,-0.016547,0.999863
0.528243,-0.0212784,0,0,0,-0.0164296,0.999865
0.547893,-0.0219226,0,0,0,-0.0163336,0.999867
0.552741,-0.0220814,0,0,0,-0.0164084,0.999865
0.552741,-0.0220814,0,0,0,-0.0164084,0.999865
0.557566,-0.0222399,0,0,0,-0.0164404,0.999865
0.577294,-0.022889,0,0,0,-0.0163976,0.999866
0.58216,-0.0230486,0,0,0,-0.0163763,0.999866
0.612048,-0.0240276,0,0,0,-0.0163443,0.999866
0.626959,-0.0245121,0,0,0,-0.0162163,0.999869
0.631981,-0.0246751,0,0,0,-0.0162163,0.999869
0.631981,-0.0246751,0,0,0,-0.0162163,0.999869
0.64196,-0.024998,0,0,0,-0.0161203,0.99987
0.646929,-0.025158,0,0,0,-0.0160883,0.999871
0.656961,-0.0254815,0,0,0,-0.016131,0.99987
0.661912,-0.0256412,0,0,0,-0.0161096,0.99987
0.672011,-0.025966,0,0,0,-0.0160349,0.999871
0.676997,-0.026126,0,0,0,-0.0160349,0.999871
0.691938,-0.0266046,0,0,0,-0.0159603,0.999873
0.696943,-0.0267638,0,0,0,-0.0158429,0.999874
0.706783,-0.0270757,0,0,0,-0.0158429,0.999874
0.71678,-0.0273931,0,0,0,-0.0158643,0.999874
0.71678,-0.0273931,0,0,0,-0.0158643,0.999874
0.721725,-0.0275497,0,0,0,-0.015811,0.999875
0.726777,-0.0277094,0,0,0,-0.015779,0.999876
0.731752,-0.0278664,0,0,0,-0.0157576,0.999876
0.736816,-0.0280261,0,0,0,-0.0157683,0.999876
0.746783,-0.028339,0,0,0,-0.0156082,0.999878
0.746783,-0.028339,0,0,0,-0.0156082,0.999878
0.766652,-0.0289536,0,0,0,-0.0154269,0.999881
0.771554,-0.0291043,0,0,0,-0.0152989,0.999883
0.781377,-0.029403,0,0,0,-0.0151175,0.999886
0.786304,-0.029552,0,0,0,-0.0151175,0.999886
0.801096,-0.029999,0,0,0,-0.0150962,0.999886
0.806058,-0.0301489,0,0,0,-0.0150962,0.999886
0.810943,-0.0302966,0,0,0,-0.0151282,0.999886
0.815906,-0.0304467,0,0,0,-0.0151068,0.999886
0.835414,-0.0310341,0,0,0,-0.0149255,0.999889
0.835414,-0.0310341,0,0,0,-0.0149255,0.999889
0.850026,-0.031466,0,0,0,-0.0146482,0.999893
0.854934,-0.0316098,0,0,0,-0.0146375,0.999893
0.869685,-0.0320381,0,0,0,-0.0143493,0.999897
0.874642,-0.0321803,0,0,0,-0.0143387,0.999897
0.879592,-0.0323221,0,0,0,-0.0142961,0.999898
0.884681,-0.0324676,0,0,0,-0.0142854,0.999898
0.889644,-0.0326091,0,0,0,-0.0142214,0.999899
0.899726,-0.0328949,0,0,0,-0.0141361,0.9999
0.904683,-0.0330345,0,0,0,-0.0140187,0.999902
0.914748,-0.0333161,0,0,0,-0.013944,0.999903
0.924824,-0.0335959,0,0,0,-0.0138266,0.999904
0.929817,-0.033734,0,0,0,-0.0138161,0.999905
0.939869,-0.034011,0,0,0,-0.0136986,0.999906
0.949897,-0.0342857,0,0,0,-0.0136668,0.999907
0.964991,-0.034696,0,0,0,-0.01356,0.999908
0.96996,-0.0348309,0,0,0,-0.0135707,0.999908
0.975037,-0.0349688,0,0,0,-0.0135813,0.999908
0.985162,-0.0352429,0,0,0,-0.0135279,0.999908
0.990179,-0.0353785,0,0,0,-0.0134959,0.999909
0.995172,-0.0355135,0,0,0,-0.013528,0.999908
1.01541,-0.0360596,0,0,0,-0.0134427,0.99991
1.03047,-0.0364644,0,0,0,-0.013368,0.999911
1.04558,-0.036866,0,0,0,-0.0132613,0.999912
1.0506,-0.0369992,0,0,0,-0.013272,0.999912
1.0506,-0.0369992,0,0,0,-0.013272,0.999912
1.06071,-0.0372674,0,0,0,-0.0132294,0.999912
1.06571,-0.0373993,0,0,0,-0.013176,0.999913
1.07079,-0.0375331,0,0,0,-0.0131653,0.999913
1.08083,-0.0377973,0,0,0,-0.013144,0.999914
1.08083,-0.0377973,0,0,0,-0.013144,0.999914
1.1062,-0.03846,0,0,0,-0.0129732,0.999916
1.11133,-0.0385932,0,0,0,-0.0129732,0.999916
1.11133,-0.0385932,0,0,0,-0.0129732,0.999916
1.13161,-0.0391178,0,0,0,-0.0128986,0.999917
1.13664,-0.0392473,0,0,0,-0.0128452,0.999917
1.14664,-0.0395038,0,0,0,-0.0127812,0.999918
1.16175,-0.0398887,0,0,0,-0.0127813,0.999918
1.16175,-0.0398887,0,0,0,-0.0127813,0.999918
1.1718,-0.0401451,0,0,0,-0.0127492,0.999919
1.17682,-0.0402732,0,0,0,-0.0127599,0.999919
1.18191,-0.0404032,0,0,0,-0.0127598,0.999919
1.18689,-0.0405302,0,0,0,-0.0127598,0.999919
1.19207,-0.0406627,0,0,0,-0.0128025,0.999918
1.20229,-0.0409244,0,0,0,-0.0128133,0.999918
1.20734,-0.0410539,0,0,0,-0.0128026,0.999918
1.21235,-0.041182,0,0,0,-0.0127598,0.999919
1.22743,-0.0415663,0,0,0,-0.0126959,0.999919
1.23245,-0.0416936,0,0,0,-0.0126958,0.999919
1.24754,-0.0420777,0,0,0,-0.0127598,0.999919
1.25246,-0.0422034,0,0,0,-0.0127705,0.999918
1.25741,-0.04233,0,0,0,-0.0127919,0.999918
1.26258,-0.0424625,0,0,0,-0.0128346,0.999918
1.26751,-0.0425896,0,0,0,-0.0129305,0.999916
1.27244,-0.0427172,0,0,0,-0.0129519,0.999916
1.27738,-0.042845,0,0,0,-0.0129305,0.999916
1.28236,-0.0429738,0,0,0,-0.0129519,0.999916
1.30255,-0.0434973,0,0,0,-0.0130053,0.999915
1.31758,-0.0438872,0,0,0,-0.0129305,0.999916
1.33762,-0.0444046,0,0,0,-0.0128345,0.999918
1.34754,-0.0446592,0,0,0,-0.0128132,0.999918
1.35257,-0.044788,0,0,0,-0.0128132,0.999918
1.36771,-0.0451759,0,0,0,-0.0127919,0.999918
1.37279,-0.045306,0,0,0,-0.0127918,0.999918
1.38276,-0.0455613,0,0,0,-0.0127599,0.999919
1.3928,-0.0458167,0,0,0,-0.0126853,0.99992
1.39784,-0.0459439,0,0,0,-0.0125785,0.999921
1.39784,-0.0459439,0,0,0,-0.0125785,0.999921
1.40279,-0.0460681,0,0,0,-0.0124931,0.999922
1.41778,-0.0464409,0,0,0,-0.0123544,0.999924
1.43794,-0.0469329,0,0,0,-0.012141,0.999926
1.44788,-0.0471736,0,0,0,-0.012045,0.999927
1.45295,-0.0472953,0,0,0,-0.0119704,0.999928
1.45792,-0.0474138,0,0,0,-0.0118745,0.999929
1.46798,-0.0476524,0,0,0,-0.0118318,0.99993
1.46798,-0.0476524,0,0,0,-0.0118318,0.99993
1.47801,-0.0478884,0,0,0,-0.011693,0.999932
1.48297,-0.0480041,0,0,0,-0.0116077,0.999933
1.49305,-0.0482376,0,0,0,-0.011565,0.999933
1.49803,-0.0483527,0,0,0,-0.0115331,0.999933
1.49803,-0.0483527,0,0,0,-0.0115331,0.999933
1.51815,-0.0488145,0,0,0,-0.0113943,0.999935
1.53823,-0.0492708,0,0,0,-0.011373,0.999935
1.54831,-0.0494992,0,0,0,-0.011277,0.999936
1.55836,-0.0497258,0,0,0,-0.0112449,0.999937
1.56838,-0.0499516,0,0,0,-0.0112663,0.999937
1.57346,-0.0500658,0,0,0,-0.0112449,0.999937
1.58345,-0.05029,0,0,0,-0.0111916,0.999937
1.58855,-0.0504043,0,0,0,-0.0112345,0.999937
1.60367,-0.0507421,0,0,0,-0.0111383,0.999938
1.62374,-0.0511897,0,0,0,-0.0111383,0.999938
1.63383,-0.0514138,0,0,0,-0.011021,0.999939
1.63887,-0.0515246,0,0,0,-0.0109782,0.99994
1.64908,-0.0517486,0,0,0,-0.0109568,0.99994
1.65909,-0.0519668,0,0,0,-0.010861,0.999941
1.66406,-0.0520744,0,0,0,-0.0107861,0.999942
1.67932,-0.052403,0,0,0,-0.0107329,0.999942
1.68432,-0.0525104,0,0,0,-0.0107223,0.999943
1.69442,-0.0527267,0,0,0,-0.0106475,0.999943
1.7146,-0.0531537,0,0,0,-0.0105196,0.999945
1.72487,-0.0533683,0,0,0,-0.0104021,0.999946
1.7299,-0.053473,0,0,0,-0.0104129,0.999946
1.7427,-0.053737,0,0,0,-0.0102955,0.999947
1.7427,-0.053737,0,0,0,-0.0102955,0.999947
1.74507,-0.0537854,0,0,0,-0.0101142,0.999949
1.74737,-0.0538321,0,0,0,-0.0101994,0.999948
1.75757,-0.0540397,0,0,0,-0.0101034,0.999949
1.75757,-0.0540397,0,0,0,-0.0101034,0.999949
1.76747,-0.0542406,0,0,0,-0.0102104,0.999948
1.77001,-0.0542922,0,0,0,-0.0101246,0.999949
1.77255,-0.0543441,0,0,0,-0.0102848,0.999947
1.78251,-0.05455,0,0,0,-0.0102848,0.999947
1.78493,-0.0545999,0,0,0,-0.0103169,0.999947
1.78731,-0.0546486,0,0,0,-0.0101462,0.999949
1.78977,-0.0546981,0,0,0,-0.0100181,0.99995
1.79223,-0.0547475,0,0,0,-0.0100607,0.999949
1.79477,-0.0547983,0,0,0,-0.00995408,0.99995
1.80248,-0.0549533,0,0,0,-0.0100821,0.999949
1.81499,-0.0552055,0,0,0,-0.00999671,0.99995
1.81999,-0.0553054,0,0,0,-0.00993268,0.999951
1.8226,-0.0553574,0,0,0,-0.0100501,0.999949
1.82516,-0.0554086,0,0,0,-0.0099647,0.99995
1.8328,-0.0555626,0,0,0,-0.0100929,0.999949
1.8328,-0.0555626,0,0,0,-0.0100929,0.999949
1.83534,-0.0556141,0,0,0,-0.0101888,0.999948
1.83778,-0.0556634,0,0,0,-0.0100181,0.99995
1.84769,-0.0558613,0,0,0,-0.00993268,0.999951
1.85519,-0.0560093,0,0,0,-0.00983664,0.999952
1.86266,-0.0561566,0,0,0,-0.00978339,0.999952
1.86509,-0.0562044,0,0,0,-0.00989005,0.999951
1.86756,-0.056253,0,0,0,-0.00979417,0.999952
1.87008,-0.0563024,0,0,0,-0.00977294,0.999952
1.87502,-0.056399,0,0,0,-0.00969796,0.999953
1.87755,-0.0564484,0,0,0,-0.00983664,0.999952
1.88004,-0.0564973,0,0,0,-0.009794,0.999952
1.88259,-0.0565474,0,0,0,-0.00982602,0.999952
1.89017,-0.0566965,0,0,0,-0.00987943,0.999951
1.89269,-0.056746,0,0,0,-0.00975137,0.999952
1.89778,-0.0568454,0,0,0,-0.00974076,0.999953
1.9054,-0.0569932,0,0,0,-0.00960208,0.999954
1.91047,-0.0570913,0,0,0,-0.00968734,0.999953
1.91047,-0.0570913,0,0,0,-0.00968734,0.999953
1.91296,-0.0571396,0,0,0,-0.00967673,0.999953
1.91548,-0.0571886,0,0,0,-0.00979417,0.999952
1.92553,-0.0573834,0,0,0,-0.00958051,0.999954
1.94043,-0.0576688,0,0,0,-0.00960208,0.999954
1.94293,-0.0577164,0,0,0,-0.00945262,0.999955
1.95047,-0.0578592,0,0,0,-0.00945262,0.999955
1.95047,-0.0578592,0,0,0,-0.00945262,0.999955
1.95546,-0.0579535,0,0,0,-0.00936719,0.999956
1.95546,-0.0579535,0,0,0,-0.00936719,0.999956
1.95799,-0.0580013,0,0,0,-0.00945262,0.999955
1.96049,-0.0580481,0,0,0,-0.00933534,0.999956
1.96557,-0.0581435,0,0,0,-0.00940999,0.999956
1.9681,-0.0581911,0,0,0,-0.00936735,0.999956
1.97071,-0.0582402,0,0,0,-0.00945262,0.999955
1.97071,-0.0582402,0,0,0,-0.00945262,0.999955
1.98094,-0.0584336,0,0,0,-0.0094206,0.999956
1.98342,-0.0584801,0,0,0,-0.00937814,0.999956
1.98829,-0.0585705,0,0,0,-0.00929271,0.999957
1.99826,-0.0587528,0,0,0,-0.00899395,0.99996
2.0033,-0.0588439,0,0,0,-0.00899395,0.99996
2.00572,-0.0588873,0,0,0,-0.00897255,0.99996
2.01303,-0.059017,0,0,0,-0.00879124,0.999961
2.01549,-0.05906,0,0,0,-0.0086738,0.999962
2.01793,-0.0591021,0,0,0,-0.00858853,0.999963
2.02043,-0.0591452,0,0,0,-0.00862055,0.999963
2.03057,-0.0593194,0,0,0,-0.00862038,0.999963
2.03806,-0.0594474,0,0,0,-0.00855652,0.999963
2.04817,-0.0596181,0,0,0,-0.00833274,0.999965
2.05327,-0.0597034,0,0,0,-0.00833241,0.999965
2.05575,-0.059745,0,0,0,-0.00842845,0.999964
2.0583,-0.0597879,0,0,0,-0.00833241,0.999965
2.06327,-0.0598708,0,0,0,-0.00838599,0.999965
2.06327,-0.0598708,0,0,0,-0.00838599,0.999965
2.0658,-0.059913,0,0,0,-0.00828977,0.999966
2.06829,-0.0599543,0,0,0,-0.00828977,0.999966
2.07091,-0.0599973,0,0,0,-0.00817249,0.999967
2.08098,-0.0601623,0,0,0,-0.00828994,0.999966
2.08352,-0.0602043,0,0,0,-0.00824697,0.999966
2.08604,-0.0602459,0,0,0,-0.00827899,0.999966
2.09107,-0.0603288,0,0,0,-0.00818311,0.999967
2.0936,-0.0603702,0,0,0,-0.00819389,0.999966
2.09615,-0.0604118,0,0,0,-0.00812986,0.999967
2.1037,-0.0605357,0,0,0,-0.00821512,0.999966
2.10625,-0.0605777,0,0,0,-0.00824697,0.999966
2.11131,-0.0606605,0,0,0,-0.00823652,0.999966
2.11383,-0.0607019,0,0,0,-0.00817266,0.999967
2.1163,-0.0607424,0,0,0,-0.00820451,0.999966
2.11886,-0.0607843,0,0,0,-0.00816171,0.999967
2.11886,-0.0607843,0,0,0,-0.00816171,0.999967
2.1264,-0.0609063,0,0,0,-0.00808706,0.999967
2.12888,-0.0609465,0,0,0,-0.00812986,0.999967
2.13147,-0.0609887,0,0,0,-0.00816171,0.999967
2.1403,-0.061013,0,0,0,0.00755358,0.999971
2.14675,-0.0608331,0,0,0,0.020355,0.999793
2.15321,-0.0604882,0,0,0,0.0330043,0.999455
2.15321,-0.0604882,0,0,0,0.0330043,0.999455
2.16635,-0.0592781,0,0,0,0.0587634,0.998272
2.17274,-0.0584411,0,0,0,0.0713155,0.997454
2.17274,-0.0584411,0,0,0,0.0713155,0.997454
2.17911,-0.0574416,0,0,0,0.0840689,0.99646
2.18229,-0.05688,0,0,0,0.0905841,0.995889
2.18549,-0.056272,0,0,0,0.0968726,0.995297
2.1919,-0.0549257,0,0,0,0.109755,0.993959
2.2014,-0.0526116,0,0,0,0.128759,0.991676
2.20446,-0.0517818,0,0,0,0.134977,0.990849
2.2138,-0.0489935,0,0,0,0.154075,0.988059
2.22593,-0.04477,0,0,0,0.180046,0.983658
2.23151,-0.0425687,0,0,0,0.193462,0.981108
2.2343,-0.0413994,0,0,0,0.200198,0.979755
2.24536,-0.0363233,0,0,0,0.226787,0.973944
2.26371,-0.0261734,0,0,0,0.273216,0.961953
2.26888,-0.0228788,0,0,0,0.286552,0.958065
2.27139,-0.0212013,0,0,0,0.293199,0.956051
2.27386,-0.0195063,0,0,0,0.29972,0.954027
2.28119,-0.0141673,0,0,0,0.31931,0.94765
2.28351,-0.0123798,0,0,0,0.325804,0.945437
2.28574,-0.0106093,0,0,0,0.332232,0.943198
2.29028,-0.00685473,0,0,0,0.345201,0.938529
2.29248,-0.00495863,0,0,0,0.351572,0.936161
2.29478,-0.00291259,0,0,0,0.358185,0.933651
2.30133,0.0032386,0,0,0,0.378014,0.9258
2.30348,0.0053743,0,0,0,0.384563,0.923099
2.30562,0.00755743,0,0,0,0.391132,0.920334
2.30973,0.0119478,0,0,0,0.404123,0.914705
2.31375,0.016485,0,0,0,0.417139,0.908843
2.31567,0.0187593,0,0,0,0.423644,0.905829
2.31762,0.0211262,0,0,0,0.430224,0.902722
2.31949,0.0234695,0,0,0,0.436656,0.899629
2.32141,0.0259391,0,0,0,0.443191,0.896427
2.32324,0.0283686,0,0,0,0.449492,0.893285
2.32682,0.0333341,0,0,0,0.462178,0.886787
2.32854,0.0358344,0,0,0,0.468458,0.883486
2.33349,0.0434843,0,0,0,0.487295,0.873237
2.33791,0.0510253,0,0,0,0.506212,0.862409
2.34069,0.0561669,0,0,0,0.518727,0.85494
2.34329,0.0613513,0,0,0,0.531538,0.847035
2.34329,0.0613513,0,0,0,0.531538,0.847035
2.34576,0.0666599,0,0,0,0.543933,0.839129
2.34908,0.0745611,0,0,0,0.562931,0.826504
2.35006,0.0771189,0,0,0,0.569035,0.822313
2.35006,0.0771189,0,0,0,0.569035,0.822313
2.35373,0.0878137,0,0,0,0.593643,0.804729
2.35452,0.0904499,0,0,0,0.599585,0.800311
2.35527,0.0930862,0,0,0,0.605579,0.795785
2.35791,0.103886,0,0,0,0.629278,0.777181
2.35847,0.106619,0,0,0,0.63518,0.772364
2.3599,0.114904,0,0,0,0.65238,0.757892
2.36089,0.121575,0,0,0,0.654174,0.756344
2.36118,0.123574,0,0,0,0.654657,0.755926
2.36234,0.131752,0,0,0,0.657025,0.753868
2.36263,0.133883,0,0,0,0.65754,0.75342
2.36317,0.13791,0,0,0,0.658825,0.752296
2.36345,0.140014,0,0,0,0.659427,0.751769
2.36398,0.144097,0,0,0,0.660637,0.750705
2.36424,0.146112,0,0,0,0.661262,0.750155
2.36449,0.148122,0,0,0,0.661878,0.749612
2.36655,0.165492,0,0,0,0.665851,0.746084
2.36706,0.170002,0,0,0,0.6664,0.745594
2.36857,0.183725,0,0,0,0.66803,0.744135
2.36907,0.188417,0,0,0,0.668672,0.743557
2.36956,0.193002,0,0,0,0.669172,0.743108
2.37003,0.197605,0,0,0,0.669774,0.742565
2.37145,0.211533,0,0,0,0.671223,0.741256
2.37191,0.216187,0,0,0,0.671697,0.740826
2.37327,0.230349,0,0,0,0.672937,0.7397
2.3746,0.244635,0,0,0,0.674033,0.738701
2.37504,0.249447,0,0,0,0.67438,0.738384
2.37547,0.254182,0,0,0,0.674703,0.738089
2.37589,0.258858,0,0,0,0.674979,0.737837
2.37631,0.263654,0,0,0,0.675301,0.737542
2.37673,0.268396,0,0,0,0.675663,0.73721
2.37755,0.277954,0,0,0,0.676371,0.736561
2.37796,0.28271,0,0,0,0.676701,0.736258
2.37836,0.287501,0,0,0,0.677046,0.73594
2.37875,0.292222,0,0,0,0.67736,0.735652
2.37914,0.297002,0,0,0,0.677737,0.735304
2.37954,0.301843,0,0,0,0.678066,0.735001
2.38029,0.311304,0,0,0,0.678701,0.734414
2.38141,0.325759,0,0,0,0.679782,0.733414
2.38177,0.330488,0,0,0,0.680087,0.733131
2.38212,0.335193,0,0,0,0.680376,0.732863
2.38283,0.344766,0,0,0,0.681025,0.73226
2.38351,0.354311,0,0,0,0.681743,0.731591
2.38418,0.363899,0,0,0,0.6825,0.730885
2.38482,0.37338,0,0,0,0.683054,0.730368
2.38514,0.378239,0,0,0,0.683412,0.730033
2.38576,0.387733,0,0,0,0.684027,0.729456
2.38608,0.392634,0,0,0,0.684362,0.729143
2.38697,0.406978,0,0,0,0.685194,0.728361
2.38755,0.416614,0,0,0,0.685831,0.727761
2.38783,0.421378,0,0,0,0.686157,0.727454
2.38893,0.440636,0,0,0,0.687312,0.726362
2.38893,0.440636,0,0,0,0.687312,0.726362
2.38971,0.455047,0,0,0,0.688156,0.725562
2.38996,0.459867,0,0,0,0.688412,0.72532
2.39021,0.464717,0,0,0,0.688597,0.725144
2.39021,0.464717,0,0,0,0.688597,0.725144
2.39046,0.469585,0,0,0,0.688884,0.724872
2.3907,0.47434,0,0,0,0.689162,0.724607
2.39095,0.479263,0,0,0,0.689456,0.724328
2.39118,0.484041,0,0,0,0.689657,0.724136
2.39142,0.488904,0,0,0,0.689935,0.723872
2.39165,0.493774,0,0,0,0.690128,0.723687
2.39188,0.498571,0,0,0,0.690398,0.72343
2.39232,0.508268,0,0,0,0.691023,0.722833
2.39253,0.513066,0,0,0,0.691308,0.72256
2.39295,0.522716,0,0,0,0.691886,0.722007
2.39355,0.53713,0,0,0,0.692733,0.721194
2.39393,0.546782,0,0,0,0.69331,0.720639
2.39411,0.551521,0,0,0,0.693564,0.720395
2.39429,0.556338,0,0,0,0.693825,0.720144
2.39464,0.565961,0,0,0,0.694424,0.719566
2.39498,0.575578,0,0,0,0.695,0.71901
2.39498,0.575578,0,0,0,0.695,0.71901
2.39514,0.580426,0,0,0,0.695314,0.718706
2.3953,0.585311,0,0,0,0.695628,0.718402
2.3959,0.604596,0,0,0,0.696471,0.717585
2.39618,0.614131,0,0,0,0.696999,0.717072
2.3967,0.633377,0,0,0,0.698016,0.716082
2.39682,0.63825,0,0,0,0.698222,0.715881
2.39717,0.652882,0,0,0,0.698978,0.715143
2.39717,0.652882,0,0,0,0.698978,0.715143
2.39738,0.662449,0,0,0,0.699436,0.714696
2.39748,0.66725,0,0,0,0.699748,0.71439
2.39758,0.672046,0,0,0,0.700007,0.714136
2.39786,0.686662,0,0,0,0.700845,0.713314
2.39817,0.705942,0,0,0,0.70197,0.712206
2.39823,0.710702,0,0,0,0.702274,0.711907
